URN,LA (code),LA (name),EstablishmentNumber,EstablishmentName,TypeOfEstablishment (code),TypeOfEstablishment (name),EstablishmentTypeGroup (code),EstablishmentTypeGroup (name),EstablishmentStatus (code),EstablishmentStatus (name),ReasonEstablishmentOpened (code),ReasonEstablishmentOpened (name),OpenDate,ReasonEstablishmentClosed (code),ReasonEstablishmentClosed (name),CloseDate,PhaseOfEducation (code),PhaseOfEducation (name),StatutoryLowAge,StatutoryHighAge,Boarders (code),Boarders (name),NurseryProvision (name),OfficialSixthForm (code),OfficialSixthForm (name),Gender (code),Gender (name),ReligiousCharacter (code),ReligiousCharacter (name),ReligiousEthos (name),Diocese (code),Diocese (name),AdmissionsPolicy (code),AdmissionsPolicy (name),SchoolCapacity,SpecialClasses (code),SpecialClasses (name),CensusDate,NumberOfPupils,NumberOfBoys,NumberOfGirls,PercentageFSM,TrustSchoolFlag (code),TrustSchoolFlag (name),Trusts (code),Trusts (name),SchoolSponsorFlag (name),SchoolSponsors (name),FederationFlag (name),Federations (code),Federations (name),UKPRN,FEHEIdentifier,FurtherEducationType (name),OfstedLastInsp,OfstedSpecialMeasures (code),OfstedSpecialMeasures (name),LastChangedDate,Street,Locality,Address3,Town,County (name),Postcode,SchoolWebsite,TelephoneNum,HeadTitle (name),HeadFirstName,HeadLastName,HeadPreferredJobTitle,InspectorateName (name),InspectorateReport,DateOfLastInspectionVisit,NextInspectionVisit,TeenMoth (name),TeenMothPlaces,CCF (name),SENPRU (name),EBD (name),PlacesPRU,FTProv (name),EdByOther (name),Section41Approved (name),SEN1 (name),SEN2 (name),SEN3 (name),SEN4 (name),SEN5 (name),SEN6 (name),SEN7 (name),SEN8 (name),SEN9 (name),SEN10 (name),SEN11 (name),SEN12 (name),SEN13 (name),TypeOfResourcedProvision (name),ResourcedProvisionOnRoll,ResourcedProvisionCapacity,SenUnitOnRoll,SenUnitCapacity,GOR (code),GOR (name),DistrictAdministrative (code),DistrictAdministrative (name),AdministrativeWard (code),AdministrativeWard (name),ParliamentaryConstituency (code),ParliamentaryConstituency (name),UrbanRural (code),UrbanRural (name),GSSLACode (name),Easting,Northing,CensusAreaStatisticWard (name),MSOA (name),LSOA (name),Inspectorate (name),SENStat,SENNoStat,BoardingEstablishment (name),PropsName,PreviousLA (code),PreviousLA (name),PreviousEstablishmentNumber,OfstedRating (name),RSCRegion (name),Country (name),UPRN,SiteName,MSOA (code),LSOA (code)
109954,869,West Berkshire,3013,Brimpton C.E. Primary School,3,Voluntary controlled school,4,LA maintained schools,1,Open,0,Not applicable,,0,Not applicable,,2,Primary,4,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,2,Church of England,Does not apply,CE27,Diocese of Oxford,0,Not applicable,63,2,No Special Classes,18/01/2018,56,32,24,7.1,0,Not applicable,,,Not applicable,,Not under a federation,,,10075750,,Not applicable,13/03/2018,0,Not applicable,02/10/2018,Brimpton Lane,Brimpton,,Reading,Berkshire,RG7 4TL,www.brimpton.w-berks.sch.uk/,1189712311,,Heidi,Davies,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002289,Aldermaston,E14000830,Newbury,F1,Rural hamlet and isolated dwellings,E06000037,455919,164584,,West Berkshire 011,West Berkshire 011B,,,,,,903,Pre LGR (1998) Berkshire,3013,Good,North-West London and South-Central England,,1.00E+11,,E02003377,E01016255
109980,869,West Berkshire,3045,Theale C.E. Primary School,3,Voluntary controlled school,4,LA maintained schools,1,Open,0,Not applicable,,0,Not applicable,,2,Primary,3,11,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,2,Church of England,Does not apply,CE27,Diocese of Oxford,0,Not applicable,,1,Has Special Classes,18/01/2018,323,176,147,3.3,0,Not applicable,,,Not applicable,,Not under a federation,,,10069831,,Not applicable,18/10/2012,0,Not applicable,19/09/2018,Church Street,Theale,,Reading,Berkshire,RG7 5BZ,www.westberks.org/,1189302239,Mrs,Catherine,Morley,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,ASD - Autistic Spectrum Disorder,,,,,,,,,,,,,Resource Provision,,,,,J,South East,E06000037,West Berkshire,E05002316,Theale,E14000890,Reading West,C1,Urban city and town,E06000037,463927,171282,,West Berkshire 009,West Berkshire 009D,,,,,,903,Pre LGR (1998) Berkshire,3045,Outstanding,North-West London and South-Central England,,1.00E+11,,E02003375,E01016345
110065,869,West Berkshire,4054,Theale Green Community School,1,Community school,4,LA maintained schools,2,Closed,0,Not applicable,,6,For Academy,31/08/2013,4,Secondary,11,18,1,No boarders,No Nursery Classes,1,Has a sixth form,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,4,Non-selective,1389,1,Has Special Classes,,,,,,0,Not applicable,,,Not applicable,,Not under a federation,,,10006874,,Not applicable,,0,Not applicable,14/11/2018,Theale,,,Reading,Berkshire,RG7 5DA,www.thealegreen.org.uk,1189302741,Mrs,S,Marshall,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,ASD - Autistic Spectrum Disorder,,,,,,,,,,,,,Resource Provision,,,,,J,South East,E06000037,West Berkshire,E05002316,Theale,E14000890,Reading West,C1,Urban city and town,E06000037,463612,171236,,West Berkshire 009,West Berkshire 009D,,,,,,903,Pre LGR (1998) Berkshire,4054,,North-West London and South-Central England,,,,E02003375,E01016345
139938,869,West Berkshire,4000,Theale Green School,28,Academy sponsor led,10,Academies,2,Closed,6,New Provision,01/09/2013,4,Fresh Start,31/03/2018,4,Secondary,11,18,1,No boarders,No Nursery Classes,1,Has a sixth form,3,Mixed,0,Does not apply,None,0,Not applicable,4,Non-selective,1389,0,Not applicable,18/01/2018,565,282,283,10,2,Not supported by a trust,,,-,,Not applicable,,,10042711,,Not applicable,25/05/2017,0,Not applicable,18/10/2018,Theale,,,Reading,Berkshire,RG7 5DA,www.thealegreen.w-berks.sch.uk,1189302741,Ms,Julie,Turner,,Not applicable,,,,Not applicable,,,Not applicable,Not applicable,,,,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002316,Theale,E14000890,Reading West,C1,Urban city and town,E06000037,463612,171236,,West Berkshire 009,West Berkshire 009D,,,,,,999,,,Requires improvement,North-West London and South-Central England,,2.00E+11,,E02003375,E01016345
145945,869,West Berkshire,4002,Theale Green School,28,Academy sponsor led,10,Academies,1,Open,4,Fresh Start,01/04/2018,99,,,4,Secondary,11,18,9,,Not applicable,1,Has a sixth form,3,Mixed,6,None,None,9999,,9,,1389,0,Not applicable,,,,,,3,Supported by a multi-academy trust,15710,ACTIVATE LEARNING EDUCATION TRUST,Linked to a sponsor,Activate Learning Education Trust,Not applicable,,,10067328,,,,0,Not applicable,14/01/2019,Church Street,,,Reading,,RG7 5DA,,,Ms,Joanna,Halliday,,Not applicable,,,,Not applicable,,,Not applicable,Not applicable,,,,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002316,Theale,E14000890,Reading West,C1,Urban city and town,E06000037,463612,171236,,West Berkshire 009,West Berkshire 009D,,,,,,999,,,,North-West London and South-Central England,United Kingdom,2.00E+11,,E02003375,E01016345
110011,869,West Berkshire,3314,Englefield C.E. Primary School,2,Voluntary aided school,4,LA maintained schools,1,Open,0,Not applicable,,0,Not applicable,,2,Primary,4,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,2,Church of England,Does not apply,CE27,Diocese of Oxford,0,Not applicable,112,2,No Special Classes,18/01/2018,104,50,54,3.8,0,Not applicable,,,Not applicable,,Not under a federation,,,10075733,,Not applicable,15/03/2016,0,Not applicable,19/09/2018,The Street,Englefield,,Reading,Berkshire,RG7 5ER,www.englefieldprimary.co.uk,1189302337,Mrs,Hilary,Latimer,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002311,Sulhamstead,E14001048,Wokingham,F1,Rural hamlet and isolated dwellings,E06000037,462611,171975,,West Berkshire 009,West Berkshire 009B,,,,,,903,Pre LGR (1998) Berkshire,3314,Good,North-West London and South-Central England,,1.00E+11,,E02003375,E01016328
109802,869,West Berkshire,2050,Beenham Primary School,1,Community school,4,LA maintained schools,1,Open,0,Not applicable,,0,Not applicable,,2,Primary,4,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,0,Not applicable,105,2,No Special Classes,18/01/2018,73,43,30,9.6,0,Not applicable,,,Not applicable,,Not under a federation,,,10068969,,Not applicable,14/09/2017,0,Not applicable,19/09/2018,Mount Pleasant,Beenham,,Reading,Berkshire,RG7 5NN,www.beenhamschool.org/,1189713397,Mrs,Sue,Butcher,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002311,Sulhamstead,E14001048,Wokingham,E1,Rural village,E06000037,458964,168867,,West Berkshire 009,West Berkshire 009A,,,,,,903,Pre LGR (1998) Berkshire,2050,Good,North-West London and South-Central England,,2.00E+11,,E02003375,E01016327
110025,869,West Berkshire,3331,Woolhampton C.E. Primary School,2,Voluntary aided school,4,LA maintained schools,1,Open,0,Not applicable,,0,Not applicable,,2,Primary,4,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,2,Church of England,Does not apply,CE27,Diocese of Oxford,0,Not applicable,105,2,No Special Classes,18/01/2018,92,53,39,2.2,0,Not applicable,,,Not applicable,,Not under a federation,,,10075726,,Not applicable,13/09/2018,0,Not applicable,14/11/2018,Woolhampton Hill,Woolhampton,,Reading,Berkshire,RG7 5TB,www.woolhamptonschool.org,1189712270,Miss,Katie,Purdy,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002289,Aldermaston,E14000830,Newbury,E1,Rural village,E06000037,457720,167740,,West Berkshire 011,West Berkshire 011B,,,,,,903,Pre LGR (1998) Berkshire,3331,Good,North-West London and South-Central England,,1.00E+11,,E02003377,E01016255
110140,869,West Berkshire,6007,Elstree School,11,Other independent school,3,Independent schools,1,Open,0,Not applicable,01/01/1931,0,Not applicable,,0,Not applicable,3,13,3,Boarding school,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,2,Church of England,Church of England,0,Not applicable,4,Non-selective,280,2,No Special Classes,18/01/2018,242,234,8,,0,Not applicable,,,Not applicable,,Not applicable,,,10018431,,Not applicable,,0,Not applicable,27/09/2018,Woolhampton,,,Reading,Berkshire,RG7 5TD,www.elstreeschool.org.uk,1189713302,Mr,A,Inglis,Headmaster,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not approved,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002289,Aldermaston,E14000830,Newbury,E1,Rural village,E06000037,457682,167525,,West Berkshire 011,West Berkshire 011B,ISI,1,56,Has boarders,,903,Pre LGR (1998) Berkshire,6053,,North-West London and South-Central England,,1.00E+11,,E02003377,E01016255
110139,869,West Berkshire,6006,Douai School,11,Other independent school,3,Independent schools,2,Closed,0,Not applicable,,0,Not applicable,05/07/1999,0,Not applicable,10,19,1,No boarders,Not applicable,0,Not applicable,3,Mixed,6,None,None,0,Not applicable,2,Selective,,2,No Special Classes,,,,,,0,Not applicable,,,Not applicable,,Not applicable,,,,,Not applicable,,0,Not applicable,25/09/2015,Upper Woolhampton,,,Reading,Berkshire,RG7 5TH,,1734715200,Dr,P,McLaughlin,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not approved,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002289,Aldermaston,E14000830,Newbury,E1,Rural village,E06000037,457721,168111,,West Berkshire 011,West Berkshire 011B,,,,,,903,Pre LGR (1998) Berkshire,6052,,North-West London and South-Central England,,,,E02003377,E01016255
110121,869,West Berkshire,6000,Bradfield College,11,Other independent school,3,Independent schools,1,Open,0,Not applicable,01/01/1912,0,Not applicable,,0,Not applicable,13,18,3,Boarding school,No Nursery Classes,1,Has a sixth form,3,Mixed,6,None,Church of England,0,Not applicable,0,Not applicable,828,2,No Special Classes,18/01/2018,778,473,305,,0,Not applicable,,,Not applicable,,Not applicable,,,10008116,,Not applicable,,0,Not applicable,18/10/2018,Bradfield,,,,Berkshire,RG7 6AU,http://www.bradfieldcollege.org.uk/,1189644500,Dr,Christopher,Stevens,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not approved,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002292,Bucklebury,E14000830,Newbury,E1,Rural village,E06000037,460425,172586,,West Berkshire 011,West Berkshire 011C,ISI,1,106,Has boarders,,903,Pre LGR (1998) Berkshire,6031,,North-West London and South-Central England,,,,E02003377,E01016264
110007,869,West Berkshire,3310,Bradfield C.E. Primary School,2,Voluntary aided school,4,LA maintained schools,1,Open,0,Not applicable,,0,Not applicable,,2,Primary,4,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,2,Church of England,Does not apply,CE27,Diocese of Oxford,0,Not applicable,210,2,No Special Classes,18/01/2018,145,79,66,5.5,0,Not applicable,,,Not applicable,,Not under a federation,,,10075736,,Not applicable,05/05/2016,0,Not applicable,19/09/2018,Cock Lane,Southend,Bradfield,Reading,Berkshire,RG7 6HR,www.bradfieldceprimary.co.uk,1189744304,Mrs,Caroline,Johnson,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002292,Bucklebury,E14000830,Newbury,E1,Rural village,E06000037,459547,170897,,West Berkshire 011,West Berkshire 011E,,,,,,903,Pre LGR (1998) Berkshire,3310,Good,North-West London and South-Central England,,1.00E+11,,E02003377,E01016266
109955,869,West Berkshire,3014,Bucklebury C.E. Primary School,3,Voluntary controlled school,4,LA maintained schools,1,Open,0,Not applicable,,0,Not applicable,,2,Primary,5,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,2,Church of England,Does not apply,CE27,Diocese of Oxford,0,Not applicable,126,2,No Special Classes,18/01/2018,118,60,58,1.7,0,Not applicable,,,Not applicable,,Not under a federation,,,10071344,,Not applicable,21/01/2015,0,Not applicable,19/09/2018,Blacklands Road,Upper Bucklebury,,Reading,Berkshire,RG7 6QP,www.buckleburyschool.org.uk,1635862965,Mr,A,Higgs,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002292,Bucklebury,E14000830,Newbury,E1,Rural village,E06000037,454132,168445,,West Berkshire 011,West Berkshire 011D,,,,,,903,Pre LGR (1998) Berkshire,3014,Good,North-West London and South-Central England,,1.00E+11,,E02003377,E01016265
123201,931,Oxfordshire,3803,Goring Church of England Aided Primary School,2,Voluntary aided school,4,LA maintained schools,1,Open,0,Not applicable,,0,Not applicable,,2,Primary,5,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,2,Church of England,Does not apply,CE27,Diocese of Oxford,0,Not applicable,240,2,No Special Classes,18/01/2018,235,132,103,1.7,0,Not applicable,,,Not applicable,,Not under a federation,,,10080567,,Not applicable,05/11/2014,0,Not applicable,13/09/2018,Wallingford Road,Goring-on-Thames,,Reading,Berkshire,RG8 0BG,http://www.goring.oxon.sch.uk,1491872289,Mrs,Angela,Wheatcroft,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E07000179,South Oxfordshire,E05009743,Goring,E14000742,Henley,D1,Rural town and fringe,E10000025,460362,181390,,South Oxfordshire 015,South Oxfordshire 015C,,,,,,999,,,Good,North-West London and South-Central England,,1.00E+11,,E02005972,E01028644
123039,931,Oxfordshire,2507,South Stoke Primary School,1,Community school,4,LA maintained schools,1,Open,0,Not applicable,,0,Not applicable,,2,Primary,4,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,0,Not applicable,52,2,No Special Classes,18/01/2018,46,22,24,0,0,Not applicable,,,Not applicable,,Not under a federation,,,10071247,,Not applicable,28/03/2017,0,Not applicable,13/09/2018,The Street,South Stoke,,,Oxfordshire,RG8 0JS,www.southstokeschool.org,1491872948,Miss,Amanda,Rogers,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E07000179,South Oxfordshire,E05009743,Goring,E14000742,Henley,E1,Rural village,E10000025,459905,183560,,South Oxfordshire 015,South Oxfordshire 015C,,,,,,999,,,Good,North-West London and South-Central England,,1.00E+11,,E02005972,E01028644
123282,931,Oxfordshire,6034,The Oratory School,11,Other independent school,3,Independent schools,1,Open,0,Not applicable,01/01/1951,0,Not applicable,,0,Not applicable,11,18,3,Boarding school,No Nursery Classes,1,Has a sixth form,1,Boys,3,Roman Catholic,Roman Catholic,0,Not applicable,0,Not applicable,450,2,No Special Classes,18/01/2018,244,244,0,,0,Not applicable,,,Not applicable,,Not applicable,,,10013992,,Not applicable,,0,Not applicable,18/10/2018,Woodcote,,,Nr Reading,Oxfordshire,RG8 0PJ,,1491683500,Mr,Joseph,Smith,Head Master,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not approved,,,,,,,,,,,,,,,,,,,J,South East,E07000179,South Oxfordshire,E05009753,Woodcote & Rotherfield,E14000742,Henley,D1,Rural town and fringe,E10000025,465410,181891,,South Oxfordshire 018,South Oxfordshire 018F,ISI,0,79,Has boarders,,999,,,,North-West London and South-Central England,,10033006626,,E02005975,E01028686
123040,931,Oxfordshire,2510,Woodcote Primary School,1,Community school,4,LA maintained schools,1,Open,0,Not applicable,,0,Not applicable,,2,Primary,5,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,0,Not applicable,210,2,No Special Classes,18/01/2018,187,95,92,3.2,0,Not applicable,,,Not applicable,,Not under a federation,,,10073924,,Not applicable,13/09/2018,0,Not applicable,14/11/2018,Reading Road,Woodcote,,Reading,Berkshire,RG8 0QY,www.woodcote-primary.co.uk/,1491680454,Mrs,Elizabeth,Hunt,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E07000179,South Oxfordshire,E05009753,Woodcote & Rotherfield,E14000742,Henley,D1,Rural town and fringe,E10000025,464772,182042,,South Oxfordshire 018,South Oxfordshire 018F,,,,,,999,,,Good,North-West London and South-Central England,,1.00E+11,,E02005975,E01028686
123246,931,Oxfordshire,4094,Langtree School,1,Community school,4,LA maintained schools,2,Closed,6,New Provision,18/01/1997,10,Academy Converter,31/03/2012,4,Secondary,11,16,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,4,Non-selective,601,2,No Special Classes,,,,,,0,Not applicable,,,Not applicable,,Not under a federation,,,10016245,,Not applicable,,0,Not applicable,14/11/2018,Woodcote,,,Reading,Berkshire,RG8 0RA,http://www.woodcote-online.co.uk/education/langtree.htm,1491680514,Mr,Rick,Holroyd,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E07000179,South Oxfordshire,E05006597,Woodcote,E14000742,Henley,D1,Rural town and fringe,E10000025,464725,181974,,South Oxfordshire 018,South Oxfordshire 018F,,,,,,999,,,,North-West London and South-Central England,,1.00E+11,,E02005975,E01028686
137976,931,Oxfordshire,4094,Langtree School,34,Academy converter,10,Academies,1,Open,10,Academy Converter,01/04/2012,99,,,4,Secondary,11,16,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,4,Non-selective,591,2,No Special Classes,18/01/2018,617,311,306,2.8,3,Supported by a multi-academy trust,3694,THE LANGTREE SCHOOL ACADEMY TRUST COMPANY,-,,Not applicable,,,10036939,,Not applicable,10/05/2017,0,Not applicable,18/10/2018,Reading Road,Woodcote,,Reading,Berkshire,RG8 0RA,http://www.langtreeschool.com,1491680514,Mr,Simon,Bamford,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,Not applicable,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E07000179,South Oxfordshire,E05009753,Woodcote & Rotherfield,E14000742,Henley,D1,Rural town and fringe,E10000025,464725,181974,,South Oxfordshire 018,South Oxfordshire 018F,,,,,,999,,,Good,North-West London and South-Central England,,1.00E+11,,E02005975,E01028686
123200,931,Oxfordshire,3801,Checkendon Church of England (A) Primary School,2,Voluntary aided school,4,LA maintained schools,1,Open,0,Not applicable,,0,Not applicable,,2,Primary,5,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,2,Church of England,Does not apply,CE27,Diocese of Oxford,0,Not applicable,105,2,No Special Classes,18/01/2018,96,60,36,4.2,0,Not applicable,,,Not applicable,,Not under a federation,,,10080568,,Not applicable,08/06/2016,0,Not applicable,13/09/2018,Checkendon,,,,Oxfordshire,RG8 0SR,www.checkendon.oxon.sch.uk,1491680693,Mrs,Gillian,Seymour,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E07000179,South Oxfordshire,E05009753,Woodcote & Rotherfield,E14000742,Henley,F1,Rural hamlet and isolated dwellings,E10000025,466353,183064,,South Oxfordshire 018,South Oxfordshire 018A,,,,,,999,,,Good,North-West London and South-Central England,,10033006674,,E02005975,E01028611
123009,931,Oxfordshire,2208,Whitchurch Primary School,1,Community school,4,LA maintained schools,1,Open,0,Not applicable,,0,Not applicable,,2,Primary,5,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,0,Not applicable,140,2,No Special Classes,18/01/2018,136,60,76,3.7,0,Not applicable,,,Not applicable,,Not under a federation,,,10047933,,Not applicable,05/06/2009,0,Not applicable,13/09/2018,Eastfield Lane,Whitchurch-on-Thames,,Reading,Berkshire,RG8 7EJ,www.whitchurchprimary.org.uk/,1189842347,Mrs,Dawn,Chesters,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E07000179,South Oxfordshire,E05009746,Kidmore End & Whitchurch,E14000742,Henley,E1,Rural village,E10000025,464045,177286,,South Oxfordshire 018,South Oxfordshire 018C,,,,,,999,,,Outstanding,North-West London and South-Central England,,1.00E+11,,E02005975,E01028643
